,id,ms_subclass,neighborhood,overall_qual,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,foundation,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,fireplaces,garage_finish,garage_area,garage_qual,saleprice,age_sold
1707,2643,70,OldTown,7,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,3,502,1004,1,4,1,Unf,200.0,2.0,105000,76
1708,2802,20,CollgCr,7,2005,VinylSd,VinylSd,0.0,4,PConc,GLQ,24.0,5,1836,1836,2,4,1,Fin,484.0,3.0,216837,2
1709,1224,20,NAmes,5,1960,MetalSd,MetalSd,203.0,2,CBlock,Rec,658.0,3,1496,1496,2,4,0,RFn,450.0,3.0,141500,48
1710,1382,20,Sawyer,5,2003,VinylSd,VinylSd,0.0,3,CBlock,BLQ,702.0,5,894,894,1,4,0,RFn,450.0,3.0,130000,41
1711,853,20,CollgCr,5,1978,HdBoard,HdBoard,136.0,3,CBlock,Rec,616.0,3,1040,1040,2,3,0,None,0.0,0.0,124000,31
1713,2585,20,NAmes,5,2003,MetalSd,MetalSd,0.0,3,CBlock,GLQ,658.0,5,1008,1008,1,3,0,RFn,280.0,3.0,139500,54
1714,2193,20,Edwards,4,1955,WdShing,Plywood,0.0,3,CBlock,ALQ,682.0,3,864,864,1,3,0,Unf,528.0,3.0,79275,52
1715,2262,20,Timber,8,2006,VinylSd,VinylSd,32.0,4,PConc,GLQ,428.0,5,1484,1484,2,5,1,RFn,472.0,3.0,265900,1
1716,1528,30,SWISU,6,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Rec,384.0,3,790,790,1,3,0,Unf,160.0,2.0,91000,78
1717,370,60,Gilbert,5,1977,HdBoard,Wd Sdng,157.0,3,PConc,ALQ,400.0,5,946,1934,2,3,1,Unf,567.0,3.0,185000,32
1718,2629,20,NAmes,5,1959,BrkFace,Wd Sdng,0.0,3,CBlock,ALQ,179.0,5,1150,1150,1,3,0,RFn,300.0,3.0,141000,47
1719,1703,60,NridgHt,8,2008,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1582,2152,2,4,1,Unf,728.0,3.0,260116,0
1720,793,30,Edwards,4,1950,MetalSd,MetalSd,0.0,3,CBlock,Rec,344.0,3,672,672,1,3,0,Unf,234.0,3.0,113000,68
1721,1429,80,SawyerW,8,1995,VinylSd,VinylSd,302.0,4,PConc,GLQ,770.0,5,1511,1511,2,4,1,Fin,811.0,3.0,225000,13
1722,648,30,NAmes,5,1950,MetalSd,MetalSd,0.0,3,CBlock,BLQ,700.0,3,793,793,1,2,0,Unf,240.0,3.0,113000,64
1723,279,80,Edwards,6,1975,Plywood,Plywood,0.0,3,CBlock,ALQ,528.0,3,1096,1096,1,3,1,Unf,352.0,3.0,125200,35
1724,1705,60,NridgHt,8,2007,VinylSd,VinylSd,120.0,5,PConc,GLQ,778.0,5,958,2100,2,5,2,Fin,786.0,3.0,319500,0
1725,1257,50,NAmes,5,1950,MetalSd,MetalSd,0.0,3,CBlock,BLQ,580.0,3,1048,1558,1,3,1,Unf,288.0,3.0,140000,63
1726,2894,20,Timber,6,1958,Plywood,Plywood,0.0,3,CBlock,BLQ,909.0,3,1650,1650,1,3,2,Unf,518.0,3.0,250764,48
1727,1062,60,NridgHt,8,2007,VinylSd,VinylSd,108.0,5,PConc,GLQ,40.0,5,948,2088,2,4,1,Fin,656.0,3.0,250000,1
1728,1729,60,Gilbert,6,2006,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,768,1536,2,4,1,Fin,400.0,3.0,176000,2
1729,1925,20,NAmes,6,1969,Wd Sdng,Wd Sdng,289.0,3,CBlock,BLQ,668.0,4,1721,1721,1,3,3,Unf,464.0,3.0,174850,50
1730,415,160,NPkVill,6,1978,Plywood,Brk Cmn,0.0,3,CBlock,ALQ,320.0,3,804,1548,2,3,1,Unf,440.0,3.0,147000,31
1731,78,120,SawyerW,6,1979,Plywood,Plywood,0.0,3,CBlock,Unf,0.0,3,918,918,2,3,1,Unf,264.0,3.0,99500,31
1732,428,60,NridgHt,9,2009,VinylSd,VinylSd,0.0,4,PConc,GLQ,986.0,5,1365,2690,2,5,1,RFn,864.0,3.0,398800,0
1733,1756,60,Gilbert,6,2000,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,953,1647,2,3,1,RFn,460.0,3.0,175000,8
1734,1280,20,NAmes,5,1954,MetalSd,MetalSd,0.0,3,CBlock,Unf,0.0,3,825,825,1,3,0,Unf,350.0,3.0,109500,54
1735,1928,20,NAmes,6,1970,Plywood,Plywood,0.0,3,CBlock,LwQ,1237.0,4,1657,1657,2,3,1,Unf,484.0,3.0,163500,37
1736,2671,30,BrkSide,4,1950,WdShing,Wd Shng,0.0,3,CBlock,Rec,266.0,3,788,788,1,3,2,None,0.0,0.0,100000,65
1737,2501,60,NoRidge,8,1993,HdBoard,ImStucc,692.0,4,PConc,GLQ,1118.0,5,1520,2826,2,4,3,RFn,888.0,3.0,334000,14
1738,225,20,Sawyer,5,1968,HdBoard,HdBoard,0.0,3,CBlock,GLQ,775.0,5,864,864,1,3,0,Unf,280.0,3.0,137250,42
1739,2317,60,Gilbert,7,2006,VinylSd,VinylSd,456.0,4,PConc,GLQ,57.0,5,1392,2462,2,4,1,RFn,576.0,3.0,320000,1
1740,160,20,NAmes,5,2006,Wd Sdng,Wd Sdng,0.0,3,CBlock,ALQ,72.0,5,1287,1287,1,4,1,Fin,576.0,3.0,162000,51
1741,100,20,Somerst,7,2009,MetalSd,MetalSd,432.0,5,PConc,GLQ,578.0,5,1478,1478,2,4,1,Fin,484.0,3.0,222000,1
1742,482,60,Gilbert,7,2003,VinylSd,VinylSd,0.0,4,PConc,GLQ,494.0,5,698,1342,2,4,1,Fin,393.0,3.0,178000,6
1743,177,30,OldTown,5,1992,MetalSd,MetalSd,294.0,3,CBlock,BLQ,510.0,3,804,804,1,4,2,Unf,240.0,3.0,119000,70
1744,1971,60,NAmes,5,1962,VinylSd,VinylSd,288.0,3,CBlock,ALQ,540.0,3,876,1812,2,3,1,RFn,264.0,3.0,169500,45
1745,484,60,Gilbert,7,2000,VinylSd,VinylSd,0.0,4,PConc,GLQ,300.0,5,980,2256,2,4,1,Fin,554.0,3.0,236000,9
1746,1561,120,Crawfor,8,2008,CemntBd,CmentBd,186.0,5,PConc,GLQ,1476.0,5,1648,1648,2,5,1,Fin,525.0,3.0,294464,1
1747,992,60,NAmes,6,1969,HdBoard,HdBoard,0.0,3,CBlock,ALQ,500.0,3,1092,2112,2,3,2,Unf,576.0,3.0,206900,39
1748,73,60,SawyerW,7,2004,VinylSd,VinylSd,0.0,4,PConc,GLQ,656.0,5,956,2084,2,4,0,RFn,618.0,3.0,233000,6
1749,2646,30,OldTown,6,1950,MetalSd,MetalSd,0.0,3,BrkTil,BLQ,143.0,4,1032,1032,1,3,0,Unf,280.0,3.0,108000,82
1750,994,60,Gilbert,6,1996,VinylSd,VinylSd,119.0,3,PConc,ALQ,476.0,4,680,1470,2,3,1,Fin,420.0,3.0,165000,13
1751,2138,20,CollgCr,5,1977,CemntBd,CmentBd,0.0,3,CBlock,ALQ,539.0,3,1040,1040,1,3,0,Unf,748.0,3.0,134900,30
1752,2013,45,BrkSide,5,1950,AsbShng,AsbShng,0.0,4,BrkTil,Unf,0.0,5,884,884,1,3,0,Unf,240.0,3.0,113000,68
1753,2126,20,CollgCr,5,1996,VinylSd,VinylSd,0.0,3,PConc,ALQ,549.0,5,1097,1097,1,3,0,Unf,242.0,3.0,147900,11
1754,898,30,Edwards,5,1950,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,5,864,864,1,3,0,None,0.0,0.0,99900,87
1755,1048,160,NPkVill,6,1975,Plywood,Brk Cmn,0.0,3,CBlock,ALQ,286.0,4,855,1456,2,3,0,RFn,460.0,3.0,143000,33
1756,2676,50,BrkSide,6,1950,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,3,816,1176,1,3,1,Unf,528.0,3.0,114500,72
1757,2498,20,Sawyer,5,1967,VinylSd,VinylSd,0.0,3,CBlock,Rec,659.0,3,941,941,1,3,1,Unf,288.0,3.0,129200,39
1758,1560,120,Crawfor,8,2008,CemntBd,CmentBd,186.0,5,PConc,GLQ,1480.0,5,1652,1652,2,4,1,Fin,482.0,3.0,392500,0
1759,296,70,Crawfor,7,2006,CemntBd,CmentBd,0.0,5,Stone,GLQ,275.0,5,1188,2340,2,4,2,RFn,252.0,3.0,266500,69
1760,354,80,Gilbert,7,1998,VinylSd,VinylSd,0.0,4,PConc,GLQ,189.0,4,751,1382,2,3,1,Fin,396.0,3.0,177500,11
1761,970,20,Mitchel,5,1968,HdBoard,HdBoard,182.0,3,CBlock,ALQ,532.0,4,1008,1008,1,4,0,Unf,384.0,3.0,139500,41
1762,884,60,CollgCr,6,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,608,1396,2,4,1,Fin,440.0,3.0,170000,2
1763,1894,60,NAmes,6,1997,MetalSd,MetalSd,306.0,3,CBlock,ALQ,414.0,5,845,2154,2,3,1,RFn,539.0,3.0,224500,43
1764,450,60,NridgHt,8,2004,VinylSd,VinylSd,186.0,4,PConc,Unf,0.0,5,1105,2400,3,4,1,Fin,730.0,3.0,290000,6
1765,2031,50,IDOTRR,7,1950,Stucco,Stucco,600.0,3,PConc,LwQ,224.0,5,1226,1818,1,3,2,Unf,240.0,3.0,169500,76
1766,949,20,Mitchel,7,2005,VinylSd,VinylSd,108.0,4,PConc,Unf,0.0,5,1710,1710,2,4,1,Fin,550.0,3.0,240000,5
1767,1907,20,NAmes,5,1955,HdBoard,HdBoard,176.0,3,CBlock,BLQ,368.0,5,1150,1150,1,3,0,Fin,288.0,3.0,144000,52
1768,1906,60,NAmes,6,1978,VinylSd,VinylSd,272.0,3,CBlock,Rec,442.0,3,1127,1977,1,3,1,RFn,540.0,3.0,165000,43
1769,549,120,SawyerW,6,1991,Plywood,ImStucc,0.0,4,PConc,Unf,0.0,4,1332,1332,2,4,0,RFn,542.0,3.0,145000,19
1770,243,20,Edwards,5,1964,Wd Sdng,Wd Sdng,0.0,3,CBlock,Unf,0.0,5,1298,1298,2,3,0,Unf,504.0,3.0,114000,46
1771,1697,20,NridgHt,8,2006,VinylSd,VinylSd,375.0,4,PConc,Unf,0.0,4,1973,1973,2,4,1,Fin,895.0,3.0,395000,1
1772,2365,160,BrDale,6,1973,HdBoard,HdBoard,514.0,3,CBlock,Unf,0.0,3,525,1092,1,3,0,Unf,440.0,3.0,105500,33
1773,310,60,Mitchel,8,1999,VinylSd,VinylSd,0.0,4,PConc,GLQ,615.0,5,1036,1916,2,4,1,Unf,741.0,3.0,254900,12
1774,1961,20,NAmes,5,1950,WdShing,Wd Shng,0.0,3,CBlock,LwQ,432.0,2,1238,1238,1,3,1,Unf,357.0,3.0,102000,57
1775,849,60,CollgCr,7,2001,VinylSd,VinylSd,0.0,4,PConc,GLQ,666.0,5,944,1840,2,4,0,RFn,622.0,3.0,230000,8
1776,2018,70,BrkSide,5,2004,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,5,939,1513,1,3,0,Unf,180.0,2.0,137500,87
1777,1328,30,BrkSide,5,1983,WdShing,Wd Shng,0.0,4,BrkTil,LwQ,406.0,3,1143,1143,1,3,1,Unf,288.0,3.0,138000,80
1778,801,80,SawyerW,6,1983,Wd Sdng,Wd Sdng,100.0,4,CBlock,Rec,70.0,4,1338,1338,1,4,1,Unf,576.0,3.0,156500,26
1779,400,20,NAmes,4,1970,MetalSd,MetalSd,0.0,3,CBlock,ALQ,191.0,5,864,864,1,3,0,Unf,463.0,3.0,124500,39
1780,1650,60,NWAmes,7,1977,WdShing,Plywood,0.0,3,CBlock,Unf,0.0,3,1161,1969,2,3,1,RFn,534.0,3.0,190000,30
1781,1084,20,Blmngtn,7,2007,VinylSd,VinylSd,16.0,4,PConc,Unf,0.0,5,1266,1266,2,4,1,Fin,388.0,3.0,159895,1
1782,1522,70,SWISU,5,1998,MetalSd,Wd Sdng,0.0,3,BrkTil,Unf,0.0,5,990,2601,3,3,0,RFn,621.0,3.0,189000,87
1783,2496,20,Sawyer,5,1964,HdBoard,HdBoard,0.0,3,CBlock,ALQ,644.0,3,912,912,1,3,0,None,0.0,0.0,124000,42
1784,220,20,Sawyer,5,1996,Wd Sdng,Wd Sdng,180.0,3,CBlock,ALQ,1302.0,3,1392,1392,1,3,1,Unf,528.0,3.0,121500,53
1785,1254,90,NAmes,5,1957,Wd Sdng,Wd Sdng,0.0,3,CBlock,Unf,0.0,2,1824,1824,2,3,0,Unf,484.0,3.0,146000,51
1786,1443,60,CollgCr,7,2001,VinylSd,VinylSd,0.0,4,PConc,GLQ,663.0,5,928,1823,2,4,0,RFn,626.0,3.0,235000,8
1787,2885,120,Crawfor,8,2005,CemntBd,CmentBd,186.0,4,PConc,GLQ,1564.0,5,1646,1646,2,4,1,Fin,525.0,3.0,300000,2
1788,2920,160,MeadowV,4,1970,CemntBd,CmentBd,0.0,3,CBlock,Unf,0.0,4,546,1092,1,3,0,None,0.0,0.0,90500,36
1789,1197,90,NAmes,5,1965,HdBoard,HdBoard,108.0,3,CBlock,LwQ,231.0,3,1728,1728,2,3,0,Unf,576.0,3.0,142600,43
1790,848,20,CollgCr,7,2002,VinylSd,VinylSd,110.0,4,PConc,GLQ,788.0,5,1573,1573,2,4,0,RFn,544.0,3.0,227000,7
1791,926,90,Crawfor,7,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,LwQ,246.0,5,1240,2480,2,3,2,Unf,400.0,3.0,205000,69
1792,2158,20,CollgCr,8,2000,VinylSd,VinylSd,158.0,4,PConc,GLQ,915.0,5,1341,1341,1,4,1,RFn,482.0,3.0,246900,8
1793,1555,70,IDOTRR,4,1950,Wd Sdng,Wd Sdng,0.0,3,Stone,Unf,0.0,5,825,1361,1,3,0,Unf,185.0,2.0,89000,113
1794,278,50,Edwards,4,1950,VinylSd,VinylSd,0.0,3,CBlock,Unf,0.0,5,792,1120,1,2,0,Unf,480.0,3.0,64000,62
1795,2522,120,Greens,8,1978,Wd Sdng,Plywood,0.0,4,CBlock,GLQ,652.0,3,1226,1226,1,4,1,Fin,484.0,3.0,170000,28
1796,434,60,NridgHt,9,2009,VinylSd,VinylSd,424.0,5,PConc,Unf,0.0,5,1734,2822,3,5,1,RFn,1020.0,3.0,582933,1
1797,2683,30,OldTown,6,1980,MetalSd,MetalSd,0.0,3,BrkTil,BLQ,397.0,4,1103,1103,1,4,1,Unf,440.0,3.0,110500,81
1798,2173,20,Edwards,6,1960,HdBoard,HdBoard,198.0,3,CBlock,Unf,0.0,4,1179,1179,1,3,0,Fin,622.0,3.0,110000,47
1799,894,20,Edwards,5,2008,VinylSd,VinylSd,0.0,3,CBlock,Unf,0.0,5,698,698,1,3,0,None,0.0,0.0,118000,62
1800,1066,60,NridgHt,7,2004,VinylSd,VinylSd,292.0,4,PConc,GLQ,866.0,5,1006,2046,2,4,1,RFn,871.0,3.0,284000,5
1801,1261,60,NAmes,6,1962,HdBoard,HdBoard,318.0,3,CBlock,Rec,319.0,5,858,1716,1,3,1,Fin,490.0,3.0,171000,46
1802,537,60,SawyerW,7,2004,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,871,1812,2,4,0,RFn,478.0,3.0,193000,5
1803,2301,20,Mitchel,5,2003,Plywood,Plywood,0.0,3,PConc,LwQ,1090.0,3,1178,1178,1,3,0,Unf,502.0,3.0,135000,31
1804,2854,70,Crawfor,7,1950,MetalSd,Stucco,0.0,3,BrkTil,Unf,0.0,3,818,1636,1,4,1,Unf,288.0,2.0,167000,87
1805,2649,20,OldTown,4,1950,MetalSd,MetalSd,0.0,3,CBlock,Unf,0.0,5,864,864,1,3,0,RFn,528.0,3.0,105000,56
1806,2776,20,CollgCr,7,1999,VinylSd,VinylSd,183.0,4,PConc,ALQ,1162.0,5,1588,1588,2,4,0,RFn,472.0,3.0,214000,7
1807,2403,60,NridgHt,8,2004,VinylSd,VinylSd,112.0,4,PConc,GLQ,994.0,5,1426,1914,2,4,1,RFn,746.0,3.0,279000,2
1808,2355,80,NWAmes,6,2000,Plywood,Plywood,248.0,3,CBlock,ALQ,548.0,3,1109,1875,3,4,1,RFn,485.0,3.0,184500,31
1809,1983,50,OldTown,3,2002,MetalSd,MetalSd,0.0,3,CBlock,ALQ,331.0,5,679,1183,1,3,0,Unf,308.0,3.0,120000,59
1810,547,60,SawyerW,6,1992,HdBoard,HdBoard,0.0,4,PConc,GLQ,52.0,5,833,1730,2,4,0,RFn,528.0,3.0,171500,17
1811,1842,160,Somerst,7,2007,MetalSd,MetalSd,0.0,4,PConc,Unf,0.0,5,625,1250,2,4,0,RFn,528.0,3.0,164700,1
1812,2748,60,SawyerW,6,1989,HdBoard,HdBoard,232.0,4,CBlock,ALQ,549.0,5,1313,2559,2,5,1,RFn,506.0,3.0,209000,17
1813,2425,120,Blmngtn,7,2004,VinylSd,VinylSd,18.0,4,PConc,GLQ,1059.0,5,1548,1548,2,4,1,Fin,388.0,3.0,225000,2
1814,2837,50,Edwards,5,1996,Wd Sdng,VinylSd,0.0,3,PConc,Unf,0.0,3,658,1184,1,3,0,None,0.0,0.0,81000,96
1815,2456,20,Somerst,8,2006,VinylSd,VinylSd,0.0,4,PConc,GLQ,1562.0,5,1670,1670,2,4,1,RFn,928.0,3.0,336820,0
1816,2114,60,SawyerW,7,1989,Plywood,Plywood,128.0,4,CBlock,GLQ,1065.0,5,1180,2062,2,3,1,Fin,454.0,3.0,277000,19
1817,1890,20,NAmes,5,1960,CemntBd,CmentBd,0.0,3,CBlock,Unf,0.0,3,894,894,1,3,0,Unf,312.0,3.0,117600,47
1818,621,50,NAmes,6,2005,VinylSd,VinylSd,0.0,3,CBlock,BLQ,120.0,5,1112,1668,1,3,0,Unf,271.0,3.0,140000,59
1819,1427,20,CollgCr,9,2008,VinylSd,VinylSd,402.0,5,PConc,GLQ,1153.0,5,1766,1766,2,5,2,Fin,874.0,3.0,395039,0
1820,1728,60,Gilbert,6,2007,VinylSd,VinylSd,0.0,4,CBlock,Unf,0.0,5,768,1496,3,4,0,Unf,572.0,3.0,181755,0
1821,2472,20,SawyerW,7,2006,VinylSd,VinylSd,118.0,4,PConc,Unf,0.0,5,1400,1400,2,4,0,RFn,612.0,3.0,186800,1
1822,610,60,NAmes,5,1965,MetalSd,MetalSd,0.0,3,CBlock,ALQ,388.0,3,825,2140,2,3,1,Fin,549.0,3.0,177500,44
1823,1950,30,OldTown,4,2007,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,3,968,968,2,3,0,Unf,216.0,2.0,64500,80
1824,94,120,Somerst,7,2005,MetalSd,MetalSd,0.0,4,PConc,GLQ,1298.0,5,1488,1488,2,4,1,Fin,506.0,3.0,260000,6
1825,1745,20,Blmngtn,7,2007,VinylSd,VinylSd,16.0,4,PConc,Unf,0.0,5,1266,1266,2,4,1,Fin,388.0,3.0,185485,0
1826,744,30,BrkSide,5,1993,Wd Sdng,Wd Sdng,0.0,3,BrkTil,BLQ,209.0,3,875,875,1,3,0,Unf,180.0,2.0,105000,78
1827,1859,80,Veenker,6,1994,Plywood,Plywood,360.0,4,CBlock,Unf,0.0,5,1094,1855,2,3,1,RFn,512.0,3.0,187000,31
1828,2343,20,NWAmes,7,1998,Wd Sdng,Wd Sdng,0.0,4,CBlock,ALQ,213.0,5,1621,1621,2,4,0,RFn,440.0,3.0,202500,22
1829,1713,20,NridgHt,7,2006,VinylSd,VinylSd,210.0,4,PConc,GLQ,1178.0,5,1614,1614,2,4,0,RFn,878.0,3.0,245700,2
1830,1816,160,SawyerW,6,1980,Plywood,Plywood,0.0,3,CBlock,Unf,0.0,5,630,1266,1,3,2,RFn,283.0,3.0,128000,27
1831,2390,60,NridgHt,8,2005,VinylSd,VinylSd,178.0,4,PConc,Unf,0.0,4,1038,2098,2,5,1,RFn,878.0,3.0,275500,1
1832,364,60,Gilbert,7,1999,VinylSd,VinylSd,344.0,4,PConc,GLQ,694.0,5,1005,1983,2,4,1,Fin,490.0,3.0,225000,10
1833,684,80,NAmes,5,1959,BrkFace,Plywood,0.0,3,CBlock,GLQ,433.0,3,1183,1183,1,3,0,RFn,288.0,3.0,138000,50
1834,32,160,BrDale,6,1971,HdBoard,ImStucc,381.0,3,CBlock,Unf,0.0,3,525,1092,1,3,0,Unf,264.0,3.0,88000,39
1835,1698,60,NridgHt,9,2006,VinylSd,VinylSd,772.0,5,PConc,Unf,0.0,5,2069,2643,2,5,1,Fin,694.0,3.0,380000,1
1836,1129,20,Somerst,8,2007,VinylSd,VinylSd,292.0,4,PConc,Unf,0.0,5,1660,1660,2,4,1,Fin,660.0,3.0,256000,1
1837,165,20,NAmes,5,2000,Wd Sdng,Wd Sdng,0.0,3,CBlock,BLQ,234.0,3,900,900,1,4,0,Unf,576.0,3.0,134800,59
1838,935,160,Blueste,6,1980,MetalSd,MetalSd,0.0,3,CBlock,Unf,0.0,3,561,1229,1,3,1,Fin,462.0,3.0,121000,29
1839,1802,60,Somerst,7,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,874,1761,3,4,0,Fin,578.0,3.0,227875,0
1840,250,20,CollgCr,8,2008,VinylSd,VinylSd,72.0,4,PConc,Unf,0.0,5,1694,1694,2,4,0,RFn,776.0,3.0,245350,2
1841,2668,90,OldTown,5,1950,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,4,624,1248,2,3,0,None,0.0,0.0,93500,86
1842,236,30,Edwards,5,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,ALQ,108.0,2,835,835,1,3,0,Unf,366.0,2.0,83000,90
1843,2117,60,ClearCr,6,1992,HdBoard,HdBoard,0.0,4,PConc,GLQ,985.0,5,1079,1953,2,4,2,Fin,501.0,3.0,240000,15
1844,2029,45,OldTown,5,1950,AsbShng,AsbShng,0.0,3,CBlock,Unf,0.0,3,933,1173,2,3,0,Unf,240.0,3.0,113000,106
1845,636,20,NAmes,6,1998,Wd Sdng,Wd Sdng,176.0,3,CBlock,Rec,585.0,3,1215,1215,1,3,0,Unf,297.0,3.0,155000,51
1846,1155,20,Sawyer,6,1996,HdBoard,HdBoard,0.0,3,CBlock,GLQ,832.0,4,912,912,1,4,0,Unf,288.0,3.0,142000,47
1847,739,45,BrkSide,6,2004,Wd Sdng,Wd Sdng,0.0,4,PConc,Unf,0.0,4,904,904,1,3,0,Unf,180.0,3.0,119000,83
1848,1608,50,Mitchel,6,1985,VinylSd,VinylSd,0.0,3,CBlock,ALQ,660.0,5,983,1750,2,3,0,Unf,423.0,3.0,160000,68
1849,1087,60,Gilbert,6,2004,VinylSd,VinylSd,0.0,3,PConc,GLQ,759.0,5,864,1593,2,3,1,Fin,398.0,3.0,193000,4
1850,1774,60,NoRidge,8,1993,VinylSd,VinylSd,309.0,4,PConc,GLQ,335.0,5,1105,2202,2,4,1,RFn,517.0,3.0,263000,15
1851,2816,20,CollgCr,7,2005,VinylSd,VinylSd,0.0,4,PConc,GLQ,24.0,5,1310,1310,2,4,1,Fin,400.0,3.0,164990,1
1852,2194,20,Edwards,4,1954,Wd Sdng,Wd Sdng,0.0,3,CBlock,Rec,732.0,5,948,948,1,3,1,Unf,280.0,3.0,119000,53
1853,523,20,Somerst,8,2007,VinylSd,VinylSd,238.0,4,PConc,GLQ,24.0,5,1448,1448,2,4,1,RFn,692.0,3.0,238500,3
1854,2767,20,ClearCr,7,1975,Plywood,Plywood,0.0,3,CBlock,ALQ,655.0,3,1533,1533,2,4,2,Unf,576.0,3.0,280000,31
1855,1837,120,Somerst,8,2007,VinylSd,VinylSd,36.0,4,PConc,GLQ,60.0,5,1565,1565,2,4,0,Fin,476.0,3.0,193800,1
1856,2284,120,MeadowV,5,1976,CemntBd,CmentBd,0.0,3,PConc,GLQ,840.0,3,1060,1060,1,3,1,Unf,572.0,3.0,129900,31
1857,1434,20,CollgCr,5,1995,VinylSd,VinylSd,0.0,3,PConc,GLQ,686.0,5,990,990,1,3,0,Unf,672.0,3.0,145000,14
1858,2794,20,CollgCr,8,2002,VinylSd,VinylSd,178.0,4,PConc,Unf,0.0,5,1787,1787,2,4,1,RFn,748.0,3.0,275000,5
1859,2625,90,NAmes,3,1950,BrkFace,Stone,0.0,3,Slab,None,0.0,2,1040,1040,2,3,0,Unf,400.0,3.0,81400,56
1860,794,20,Edwards,5,1954,Wd Sdng,Wd Sdng,0.0,3,CBlock,BLQ,173.0,3,1089,1089,1,3,1,RFn,252.0,3.0,125000,55
1861,708,30,OldTown,4,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,3,861,861,1,3,0,Unf,288.0,3.0,80000,89
1862,286,30,SWISU,5,1999,MetalSd,VinylSd,203.0,3,BrkTil,Rec,133.0,2,1296,1296,2,2,1,Unf,260.0,3.0,104000,86
1863,62,20,NoRidge,7,1996,VinylSd,VinylSd,338.0,4,PConc,GLQ,919.0,5,1720,1720,2,4,1,Fin,527.0,3.0,260400,14
1864,1647,60,NWAmes,7,2003,MetalSd,MetalSd,306.0,4,CBlock,ALQ,321.0,5,725,1479,2,4,1,RFn,484.0,3.0,176000,26
1865,2054,20,Sawyer,5,1966,HdBoard,HdBoard,442.0,3,CBlock,Rec,249.0,3,1040,1040,1,3,0,RFn,264.0,3.0,123000,41
1866,1102,60,NoRidge,9,2000,VinylSd,VinylSd,295.0,4,PConc,Unf,0.0,5,1533,2172,2,5,1,RFn,687.0,3.0,291000,8
1867,654,20,NAmes,6,2002,VinylSd,VinylSd,0.0,3,CBlock,ALQ,680.0,5,972,972,1,3,1,Unf,240.0,3.0,132000,61
1868,1089,60,Gilbert,6,2005,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,728,1456,2,4,0,Fin,400.0,3.0,176000,3
1869,604,20,NAmes,5,1956,Wd Sdng,Wd Sdng,70.0,3,CBlock,BLQ,625.0,2,1728,1728,2,3,1,Unf,576.0,3.0,177625,53
1870,2838,50,Edwards,5,1950,AsbShng,AsbShng,0.0,3,BrkTil,BLQ,392.0,4,949,1221,1,3,0,Unf,392.0,3.0,104900,82
1871,2777,60,CollgCr,7,1999,VinylSd,VinylSd,0.0,4,PConc,GLQ,500.0,5,856,1749,2,4,0,RFn,515.0,3.0,196000,7
1872,1723,120,NridgHt,9,2005,MetalSd,MetalSd,394.0,5,PConc,GLQ,848.0,5,1577,1577,2,5,1,RFn,564.0,3.0,280000,2
1873,349,80,Gilbert,7,1996,HdBoard,HdBoard,22.0,3,PConc,Unf,0.0,4,804,1474,2,3,1,Fin,400.0,3.0,168500,14
1874,2313,60,Gilbert,6,1995,HdBoard,HdBoard,0.0,3,PConc,Unf,0.0,4,781,1671,2,3,1,Fin,423.0,3.0,170000,11
1875,2279,20,Mitchel,3,1953,MetalSd,MetalSd,0.0,3,CBlock,None,0.0,5,2034,2034,1,3,0,RFn,1041.0,3.0,130000,54
1876,1346,50,BrkSide,7,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Rec,300.0,3,1245,2009,2,3,1,Unf,400.0,3.0,150000,69
1877,2770,20,CollgCr,5,1996,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,1100,1100,1,3,0,RFn,462.0,3.0,145000,10
1878,2923,90,Mitchel,5,1976,Plywood,Plywood,0.0,3,CBlock,ALQ,1606.0,3,1728,1728,2,3,0,Unf,560.0,3.0,188000,30
1879,1619,60,Gilbert,6,1997,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,4,916,1600,2,3,1,Fin,460.0,3.0,169000,10
